Unnamed: 0,Ürün Markası,Ürün Fiyatı (TL),Ürün Favorisi,Ürün Puanı,Ürün Puan Sayısı,Ürün URL,İşlemci Tipi,Ram (GB),SSD Kapasitesi (GB),İşletim Sistemi,Garanti Tipi,Ekran Kartı,Ekran Boyutu (inch),Kullanım Amacı,Ekran Kartı Tipi,Ekran Kartı Hafızası (GB),İşlemci Modeli,İşlemci Çekirdek Sayısı,İşlemci Nesli,Dokunmatik Ekran,Klavye,Garanti Süresi (Yıl),Ürün Modeli,Aydınlatma Durumu,HDMI,İşlemci Performans Skoru,İşlemci Performans Kategorisi,Ekran Kartı Markası,Ekran Kartı Kategorisi,İşlemci Markası,Fiyat Aralığı,cluster,performance_level,Ürün Rating
596,LENOVO,21199,314,5.0,2,https://www.trendyol.com/lenovo/v15-g3-i7-1255u-24gb-1tb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-82tt0055tx004-p-765652378,Intel Core i7,24,1024,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1255U,6,12. Nesil,0,Q Türkçe,2,V15,0,0,6.000000000000001,3,Intel,1,Intel,"(20000, 40000]",0,Düşük Performans,10.033460235354971
597,HP,47899,0,5.0,2,https://www.trendyol.com/hp/omen-6-wf0033nt-i5-13500hx-16gb-512gb-ssd-8gb-geforce-rtx-4060-16-1-inc-fhd-freedos-siyah-7q7y5ea-p-752366887,Intel Core i5,16,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4060,16.1,Oyun,1,8,13500H,12,13. Nesil,0,Q Türkçe,2,Omen,0,1,6.800000000000001,3,Nvidia,4,Intel,"(40000, 60000]",1,Yüksek Performans,10.00982800982801
598,HP,64999,205,5.0,3,https://www.trendyol.com/hp/victus-16-r0001nt-intel-i7-13700h-32gb-1tb-ssd-16-1-qhd-240hz-3ms-8gb-rtx-4070-freedos-7p6e8ea-p-737845307,Intel Core i7,32,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4070,16.1,Oyun,1,8,13700H,14,13. Nesil,0,Q Türkçe,2,Victus,1,1,8.0,4,Nvidia,5,Intel,"(60000, 80000]",1,Yüksek Performans,10.030178271230904
599,ASUS,10499,1343,4.3,10,https://www.trendyol.com/asus/x515ma-ej680w0w-n4020-12gb-128gb-emmc-windows-11-home-15-6-full-hd-p-775530278,Intel Celeron,12,128,Windows,Resmi Distribütör Garantili,Intel Graphics,15.6,Ev - Okul,0,0,N4020,2,Gemini Lake Refresh,0,Q Türkçe,2,X515,0,1,2.0,1,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,8.551892039219672
600,CASPER,13999,285,3.4,10,https://www.trendyol.com/casper/nirvana-x600-5700-bv00x-g-f-ryzen-7-5700u-16gb-ram-500gb-nvme-ssd-freedos-p-773800451,AMD Ryzen 7,16,500,FreeDos,Resmi Distribütör Garantili,AMD Graphics,15.6,Ofis - İş,0,0,5700U,8,Ryzen 5000 Serisi,0,Q Türkçe,2,Nirvana,0,1,5.6,3,AMD,2,AMD,"(0, 20000]",0,Düşük Performans,6.445231309231309
601,MONSTER,33411,0,5.0,1,https://www.trendyol.com/monster/abra-a7-v14-5-6-intel-core-i5-13500h-8-gb-ram-500-gb-ssd-6-gb-rtx-4050-freedos-17-3-fhd-144-hz-p-736035814,Intel Core i5,8,500,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,17.3,Oyun,1,6,13500H,12,13. Nesil,0,Q Türkçe,2,Abra,1,1,6.800000000000001,3,Nvidia,5,Intel,"(20000, 40000]",3,Orta Performans,10.004914004914005
602,ACER,27599,224,4.4,8,https://www.trendyol.com/acer/nitro-5-an515-58-nh-qfley-001-i5-12500h-8gb-512gb-ssd-4gb-rtx-3050-ti-144hz-15-6-fhd-win11-ga-p-661912258,Intel Core i5,8,512,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050 Ti,15.6,Oyun,1,4,12500H,12,12. Nesil,0,Q Türkçe,2,Nitro,0,0,7.200000000000001,4,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,8.698630606491658
603,CASPER,30999,230,4.3,3,https://www.trendyol.com/casper/excalibur-g770-1245-efj0x-b-i5-12450h-64gb-ram-1tb-nvme-ssd-gen4-4gb-rtx3050-dos-gaming-laptop-p-445710810,Intel Core i5,64,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,15.6,Oyun,1,4,12450H,8,12. Nesil,0,Q Türkçe,2,Excalibur,0,1,6.4,3,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,8.452011174742754
604,ASUS,14299,0,5.0,1,https://www.trendyol.com/asus/vivobook-15-x1502za-ej2135-intel-core-i5-1235u-12gb-512gb-ssd-freedos-15-6-tasinabilir-p-840023296,Intel Core i5,12,512,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ev - Okul,0,0,1235U,6,12. Nesil,0,Q Türkçe,2,Vivobook,0,1,6.000000000000001,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,10.004914004914005
605,CASPER,33749,198,2.5,2,https://www.trendyol.com/casper/excalibur-g870-1270-bfa0x-b-intel-core-i7-12700h-16gb-ram-1tb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672171001,Intel Core i7,16,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,12700H,14,12. Nesil,0,Q Türkçe,2,Excalibur,1,0,7.600000000000001,4,Nvidia,5,Intel,"(20000, 40000]",3,Orta Performans,4.385819313332472
606,MONSTER,28799,478,4.0,1,https://www.trendyol.com/monster/abra-a5-v21-2-intel-core-i5-12450h-16-gb-ram-500-gb-ssd-6-gb-rtx-4050-freedos-15-6-fhd-144-hz-p-787763009,Intel Core i5,16,500,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,12450H,8,12. Nesil,0,Q Türkçe,2,Abra,1,1,6.4,3,Nvidia,5,Intel,"(20000, 40000]",3,Orta Performans,7.7816754244333195
607,MSI,101499,0,5.0,1,https://www.trendyol.com/msi/vector-16-hx-a14vhg-497xtr-i9-14900hx-32gb-ddr5-rtx4080-gddr6-12gb-1tb-ssd-16-0-qhd-240hz-dos-p-806447581,Intel Core i9,32,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4080,16.0,Oyun,1,12,14900HX,24,14. Nesil,0,Q Türkçe,2,Vector,0,1,10.400000000000002,5,Nvidia,5,Intel,"(100000, 120000]",2,Çok Yüksek Performans,10.004914004914005
608,HP,52899,0,5.0,1,https://www.trendyol.com/hp/victus-16-r1020nt-9j222ea-8gb-rtx4070-14-nesil-i7-14700hx-32gb-ram-1tb-ssd-16-1-inc-fhd-144hz-p-795608539,Intel Core i7,32,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4070,16.1,Oyun,1,8,14700HX,20,14. Nesil,0,Q Türkçe,2,Victus,0,1,8.8,4,Nvidia,5,Intel,"(40000, 60000]",1,Yüksek Performans,10.004914004914005
609,MONSTER,27499,668,4.6,15,https://www.trendyol.com/monster/huma-h5-v4-2-10-intel-core-i7-1255u-32gb-ram-1tb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-p-646808031,Intel Core i7,32,1024,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1255U,6,12. Nesil,0,Q Türkçe,2,Huma,1,1,6.000000000000001,3,Intel,1,Intel,"(20000, 40000]",3,Orta Performans,9.213118324065691
610,ACER,12999,1000,4.4,49,https://www.trendyol.com/acer/swift-3-amd-ryzen-5-5500u-8gb-512gb-ssd-14-fhd-linux-laptop-acer-turkiye-garantili-nx-ab1ey-006-p-352950393,AMD Ryzen 5,8,512,Linux,Resmi Distribütör Garantili,AMD Graphics,14.0,Ofis - İş,0,0,5500U,6,Ryzen 5000 Serisi,0,Q Türkçe,2,Swift,0,0,5.2,3,AMD,2,AMD,"(0, 20000]",0,Düşük Performans,8.924883708041603
611,LENOVO,28999,0,5.0,2,https://www.trendyol.com/lenovo/loq-15irh8-i5-12450h-16gb-512gb-ssd-6gb-nvidia-geforce-rtx-4050-15-6-fhd-freedos-82xv00t6tx-p-763829352,Intel Core i5,16,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,12450H,8,12. Nesil,0,Q Türkçe,2,Loq,1,0,6.4,3,Nvidia,5,Intel,"(20000, 40000]",3,Orta Performans,10.00982800982801
612,ASUS,35324,0,4.0,2,https://www.trendyol.com/asus/tuf-gaming-a15-fa507nua38-lp030a38-ryzen-7-7735hs-16gb-1tb-ssd-rtx4050-uyumlu-11-pro-15-6-p-704194885,AMD Ryzen 7,16,1024,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,7735HS,8,Ryzen 7000 Serisi,0,Q Türkçe,2,Tuf,1,1,6.4,3,Nvidia,5,AMD,"(20000, 40000]",3,Orta Performans,7.757616707616708
613,HP,39400,1710,4.8,49,https://www.trendyol.com/hp/6g0f1ea-victus-16-d1023nt-i5-12500h-16gb-4gb-3050ti-512gb-freedos-144-hz-p-305734735,Intel Core i5,16,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050 Ti,16.1,Oyun,1,4,12500H,12,12. Nesil,0,Q Türkçe,2,Victus,0,1,7.200000000000001,4,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,9.905693085293086
614,ACER,20999,266,5.0,2,https://www.trendyol.com/acer/an515-58-nh-qmzey-005-01-i5-12450h-16-gb-256-gb-ssd-rtx2050-4gb-15-6-windows-11-p-778288363,Intel Core i5,16,256,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 2050,15.6,Oyun,1,4,12450H,8,12. Nesil,0,Q Türkçe,2,Nitro,1,1,6.4,3,Nvidia,2,Intel,"(20000, 40000]",0,Düşük Performans,10.029847665847665
615,ASUS,23950,117,3.0,2,https://www.trendyol.com/asus/vivobook-16x-k3605zf-n1017w-i5-12450h-8gb-512ssd-rtx2050-16-fullhd-w11h-tasinabilir-bilgisaya-p-774235645,Intel Core i5,8,512,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 2050,16.0,Oyun,1,4,12450H,8,12. Nesil,0,Q Türkçe,2,Vivobook,1,1,6.4,3,Nvidia,2,Intel,"(20000, 40000]",3,Orta Performans,5.510248506401139
616,MONSTER,40599,256,5.0,6,https://www.trendyol.com/monster/abra-a5-v20-3-5-intel-core-i7-13700h-32-gb-ram-1-tb-ssd-6-gb-rtx-4050-windows-11-15-6-fhd-144-hz-p-736951227,Intel Core i7,32,1024,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,13700H,14,13. Nesil,0,Q Türkçe,2,Abra,1,1,8.0,4,Nvidia,5,Intel,"(40000, 60000]",3,Orta Performans,10.04878890099943
617,ASUS,24999,3881,4.2,51,https://www.trendyol.com/asus/tuf-gaming-f15-fx506hf-hn028-i5-11400h-8gb-ram-512gb-ssd-4gb-rtx2050-15-6-inc-fhd-144hz-p-661881677,Intel Core i5,8,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 2050,15.6,Oyun,1,4,11400H,6,11. Nesil,0,Q Türkçe,2,Tuf,0,1,5.6000000000000005,3,Nvidia,2,Intel,"(20000, 40000]",3,Orta Performans,8.650780075003233
618,Hometech,6500,1542,4.3,35,https://www.trendyol.com/hometech/alfa-420c-intel-celeron-n3350-4gb-64-emmc-win10-14-p-107307660,Intel Celeron,4,64,Windows,Resmi Distribütör Garantili,Intel Graphics,14.0,Ev - Okul,0,0,N3350,2,Apollo Lake,0,Q Türkçe,2,Alfa,0,0,1.6,1,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,8.66926103157156
619,MONSTER,29756,875,4.7,16,https://www.trendyol.com/monster/abra-a5-v21-2-4-intel-core-i5-12450h-16-gb-ram-1-tb-ssd-6-gb-rtx-4050-freedos-15-6-fhd-144-hz-p-787762732,Intel Core i5,16,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,12450H,8,12. Nesil,0,Q Türkçe,2,Abra,1,1,6.4,3,Nvidia,5,Intel,"(20000, 40000]",3,Orta Performans,9.460147985904564
620,LENOVO,14999,192,5.0,2,https://www.trendyol.com/lenovo/ideapad-s145-15iil-intel-core-i3-1005g1-4gb-256gb-ssd-windows-10-15-6-hd-laptop-81w800j8tx-p-48276215,Intel Core i3,4,256,Windows,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1005G1,2,10. Nesil,0,Q Türkçe,2,Ideapad,0,0,4.4,2,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,10.024278287857236
621,ASUS,34999,0,3.0,2,https://www.trendyol.com/asus/tuf-gaming-a15-fa507nu-lp030w-7-nesil-ryzen-7-7735hs-rtx4050-6gb-8gb-512gb-ssd-15-6inc-w11-p-730711580,AMD Ryzen 7,8,512,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,7735HS,8,Ryzen 7000 Serisi,0,Q Türkçe,2,Tuf,1,1,6.4,3,Nvidia,5,AMD,"(20000, 40000]",3,Orta Performans,5.505405405405406
622,MSI,28999,799,5.0,9,https://www.trendyol.com/msi/bravo-15-b5dd-208xtr-r5-5600h-8gb-ddr4-rx5500m-gddr6-4gb-512gb-ssd-15-6-fhd-144hz-dos-p-195729936,AMD Ryzen 5,8,512,FreeDos,Resmi Distribütör Garantili,AMD Radeon RX 5500M,15.6,Oyun,1,4,5600H,6,Ryzen 5000 Serisi,0,Q Türkçe,2,Bravo,0,0,5.2,3,AMD,3,AMD,"(20000, 40000]",3,Orta Performans,10.104566920987974
623,LENOVO,11999,1654,4.5,36,https://www.trendyol.com/lenovo/ideapad-3-intel-core-i3-1005g1-8gb-ram-256gb-ssd-windows-11-15-6-fhd-notebook-81we01qxtx-p-421219495,Intel Core i3,8,256,Windows,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1005G1,2,10. Nesil,0,Q Türkçe,2,Ideapad,0,1,4.4,2,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,9.144325254475254
624,MONSTER,25099,143,5.0,1,https://www.trendyol.com/monster/huma-h5-v4-2-6-intel-core-i7-1255u-16gb-ram-1tb-ssd-freedos-15-6-fhd-p-458191497,Intel Core i7,16,1024,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1255U,6,12. Nesil,0,Q Türkçe,2,Huma,1,1,6.000000000000001,3,Intel,1,Intel,"(20000, 40000]",3,Orta Performans,10.015671168092222
625,CASPER,39599,399,5.0,10,https://www.trendyol.com/casper/excalibur-g870-1270-bvb0x-b-intel-core-i7-12700h-16gb-ram-500gb-nvme-ssd-8gb-rtx4060-freedos-p-672183963,Intel Core i7,16,500,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4060,15.6,Oyun,1,8,12700H,14,12. Nesil,0,Q Türkçe,2,Excalibur,1,0,7.600000000000001,4,Nvidia,4,Intel,"(20000, 40000]",3,Orta Performans,10.079287469287467
626,MONSTER,31999,809,4.6,10,https://www.trendyol.com/monster/huma-h4-v4-1-intel-core-i7-1165g7-16gb-ram-500gb-ssd-freedos-14-1-fhd-p-102749893,Intel Core i7,16,500,FreeDos,Resmi Distribütör Garantili,Intel Graphics,14.1,Ofis - İş,0,0,1165G7,4,11. Nesil,0,Q Türkçe,2,Huma,0,0,5.2,3,Intel,1,Intel,"(20000, 40000]",3,Orta Performans,9.200342079399974
627,ASUS,27699,227,5.0,1,https://www.trendyol.com/asus/tuf-gaming-f15-fx506hc-hn431w-intel-core-i5-11400h-8gb-ddr4-512gb-m2-ssd-nvidia-geforce-rtx3050-p-688376200,Intel Core i5,8,512,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,15.6,Oyun,1,4,11400H,6,11. Nesil,0,Q Türkçe,2,Tuf,0,0,4.6000000000000005,2,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,10.021990061147955
628,ASUS,11299,139,4.7,3,https://www.trendyol.com/asus/intel-core-i3-1115g4-20gb-512gb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-x515ea-ej3575011-p-778090507,Intel Core i3,4,512,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1115G4,2,11. Nesil,0,Q Türkçe,2,X415,0,1,4.800000000000001,2,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,9.348506972529606
629,LENOVO,17999,2259,4.6,19,https://www.trendyol.com/lenovo/ideapad-3-15iml05-i5-10210u-8gb-256gb-ssd-nvidia-geforce-mx130-w10-15-6-fhd-laptop-81wb0087tx-p-48015060,Intel Core i5,8,256,Windows,Resmi Distribütör Garantili,Nvidia GeForce MX130,15.6,Ev - Okul,1,2,10210U,4,10. Nesil,0,Q Türkçe,2,Ideapad,0,0,4.8,2,Nvidia,2,Intel,"(0, 20000]",0,Düşük Performans,9.340969398680977
630,ASUS,87999,0,5.0,1,https://www.trendyol.com/asus/rog-strix-g18-g814jir-n6002-8gb-rtx4070-140w-intel-i9-14900hx-32gb-ram-1tb-ssd-18-qhd-240hz-p-806673908,Intel Core i9,32,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4070,18.0,Oyun,1,8,14900HX,24,14. Nesil,0,Q Türkçe,2,Rog,1,1,10.400000000000002,5,Nvidia,5,Intel,"(80000, 100000]",2,Çok Yüksek Performans,10.004914004914005
631,LENOVO,8499,803,4.7,10,https://www.trendyol.com/lenovo/ideapad-1-15amn7-nb-ip-1-15amn7-7120u-8g-256g-nos-p-789656108,AMD Athlon,8,256,FreeDos,Resmi Distribütör Garantili,AMD Graphics,15.6,Ofis - İş,1,0,7120U,2,Ryzen 7000 Serisi,0,Q Türkçe,2,Ideapad,0,0,5.200000000000001,3,AMD,2,AMD,"(0, 20000]",0,Düşük Performans,9.427400320980585
632,MONSTER,32499,138,5.0,1,https://www.trendyol.com/monster/huma-h5-v4-2-14-black-intel-core-i7-1255u-32-gb-ram-1-tb-ssd-windows-11-pro-15-6-fhd-120-hz-p-729604381,Intel Core i7,32,1024,Windows,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1255U,6,12. Nesil,0,Q Türkçe,2,Huma,1,1,6.000000000000001,3,Intel,1,Intel,"(20000, 40000]",3,Orta Performans,10.01529504350557
633,MONSTER,35399,145,5.0,2,https://www.trendyol.com/monster/abra-a5-v21-2-5-intel-core-i5-12450h-32-gb-ram-1-tb-ssd-6-gb-rtx-4050-windows-11-15-6-fhd-144-hz-p-787931047,Intel Core i5,32,1024,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,12450H,8,12. Nesil,0,Q Türkçe,2,Abra,1,1,6.4,3,Nvidia,5,Intel,"(20000, 40000]",3,Orta Performans,10.020740980214665
634,Apple,55999,658,4.9,21,https://www.trendyol.com/apple/macbook-air-m2-8-cekirdek-cpu-8-cekirdek-gpu-16gb-512gb-13-6-uzay-grisi-p-363757980,Apple M2,16,512,Mac Os,Resmi Distribütör Garantili,M2 8-Çekirdekli GPU,13.6,Tasarım,0,0,M2,8,M serisi,0,Q Türkçe,2,Macbook,1,0,8.0,4,Apple,5,Apple,"(40000, 60000]",1,Yüksek Performans,9.92473181430234
635,Apple,86999,3462,4.9,57,https://www.trendyol.com/apple/macbook-pro-14-m2-pro-16gb-512gb-ssd-space-gray-laptop-apple-turkiye-garantili-mphe3tu-a-p-637235162,Apple M2 Pro,16,512,Mac Os,Resmi Distribütör Garantili,M2 Pro 19-Çekirdekli GPU,14.0,Ofis - İş,0,0,M2 Pro,12,M serisi,0,Q Türkçe,2,Macbook,0,0,8.8,4,Apple,5,Apple,"(80000, 100000]",2,Çok Yüksek Performans,10.310366986015406
636,Hometech,10000,1851,3.9,35,https://www.trendyol.com/hometech/alfa-420c-celeron-n3350-4-gb-128-gb-ssd-14-w10-dizustu-bilgisayar-813900290612-p-123927472,Intel Celeron,4,128,Windows,Resmi Distribütör Garantili,Intel Graphics,14.0,Ofis - İş,0,0,N3350,2,Apollo Lake,0,Q Türkçe,2,Alfa,0,0,1.6,1,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,7.76095144833829
637,CASPER,18699,0,3.0,4,https://www.trendyol.com/casper/nirvana-x600-1235-df00x-k-f-intel-core-i5-1235u-32gb-ram-1tb-nvme-ssd-gen4-freedos-kuvars-p-788637857,Intel Core i5,32,1024,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1235U,6,12. Nesil,0,Q Türkçe,2,Nirvana,0,0,6.000000000000001,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,5.510810810810812
638,ASUS,135999,377,4.7,3,https://www.trendyol.com/asus/rog-strix-scar-18-g834jy-n6042-i9-13980hx-32gb-2tb-ssd-rtx4090-dos-18-240-hz-qhd-notebook-p-641693144,Intel Core i9,32,2048,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4090,18.4,Oyun,1,16,13980HX,24,13. Nesil,0,Q Türkçe,2,Rog,0,0,5.4,3,Nvidia,5,Intel,"(120000, 140000]",2,Çok Yüksek Performans,9.3652184144021
639,HP,41999,0,1.0,1,https://www.trendyol.com/hp/victus-16-r1050nt-9j252ea-i7-14700hx-16gb-ram-1tb-ssd-6gb-rtx4050-16-1-fhd-144hz-freedos-p-795622811,Intel Core i7,16,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,16.1,Oyun,1,6,14700HX,20,14. Nesil,0,Q Türkçe,2,Victus,0,1,8.8,4,Nvidia,5,Intel,"(40000, 60000]",3,Orta Performans,1.0004914004914005
640,CASPER,15899,310,5.0,3,https://www.trendyol.com/casper/nirvana-x600-1235-bv00x-k-f-intel-core-i5-1235u-16gb-ram-500gb-nvme-ssd-gen4-freedos-kuvars-p-788636971,Intel Core i5,16,500,FreeDos,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1235U,6,12. Nesil,0,Q Türkçe,2,Nirvana,0,1,6.000000000000001,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,10.0380846465057
641,Dell,59499,102,5.0,1,https://www.trendyol.com/dell/g16-7630-8gb-rtx4070-i9-13900hx-16gb1tb-ssd-16-inc-qhd-165hz-g76302401020u-p-752715053,Intel Core i9,16,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4070,16.0,Oyun,1,8,13900HX,24,13. Nesil,0,Q Türkçe,2,Gaming,1,1,10.0,5,Nvidia,5,Intel,"(40000, 60000]",1,Yüksek Performans,10.012586946481685
642,ASUS,92449,0,5.0,1,https://www.trendyol.com/asus/rog-strix-g18-g814jir-n6062-intel-i9-14900hx-32gb-1tb-ssd-rtx-4070-140watt-dos-18-240hz-wqxga-p-804809368,Intel Core i9,32,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 4070,18.0,Oyun,1,8,14900HX,24,14. Nesil,0,Q Türkçe,2,Rog,1,0,10.400000000000002,5,Nvidia,5,Intel,"(80000, 100000]",2,Çok Yüksek Performans,10.004914004914005
643,HP,26949,1060,4.2,14,https://www.trendyol.com/hp/victus-16-e1006nt-amd-ryzen-7-6800h-8gb-512gb-rtx3050ti-16-1-fhd-144hz-dos-68s22ea-p-752684632,AMD Ryzen 7,8,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050 Ti,16.1,Oyun,1,4,6800H,8,Ryzen 6000 Serisi,0,Q Türkçe,2,Victus,1,1,6.0,3,Nvidia,3,AMD,"(20000, 40000]",3,Orta Performans,8.32221576545787
644,ACER,26879,221,4.0,3,https://www.trendyol.com/acer/nitro-5-an515-45-r423-notebook-nh-qbaey-005-p-383503424,AMD Ryzen 5,8,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,15.6,Oyun,1,4,5600H,6,Ryzen 5000 Serisi,0,Q Türkçe,2,Nitro,0,0,5.2,3,Nvidia,3,AMD,"(20000, 40000]",3,Orta Performans,7.774321865474496
645,LENOVO,26799,269,3.5,2,https://www.trendyol.com/lenovo/ideapad-gaming-3-intel-core-i5-12450h-16gb-512gb-ssd-rtx3050-freedos-15-6-p-768062893,Intel Core i5,16,512,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,15.6,Oyun,1,4,12450H,8,12. Nesil,0,Q Türkçe,2,Ideapad,1,1,6.4,3,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,6.644923661580241
646,MONSTER,38699,0,5.0,3,https://www.trendyol.com/monster/abra-a7-v14-5-1-intel-core-i5-13500h-16-gb-ram-1-tb-ssd-6-gb-rtx-4050-windows-11-17-3-fhd-144-hz-p-736979934,Intel Core i5,16,1024,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,17.3,Oyun,1,6,13500H,12,13. Nesil,0,Q Türkçe,2,Abra,1,1,6.800000000000001,3,Nvidia,5,Intel,"(20000, 40000]",3,Orta Performans,10.014742014742016
647,ASUS,14999,2178,4.4,31,https://www.trendyol.com/asus/vivobook-15-12-nesil-core-i5-1235u-8gb-512gb-ssd-15-6inc-w11-p-779209968,Intel Core i5,8,512,Windows,Resmi Distribütör Garantili,Intel Graphics,15.6,Ofis - İş,0,0,1235U,6,12. Nesil,0,Q Türkçe,2,Vivobook,0,1,6.000000000000001,3,Intel,1,Intel,"(0, 20000]",0,Düşük Performans,8.925578763370343
648,ASUS,29299,0,3.7,3,https://www.trendyol.com/asus/tuf-gaming-f15-i5-12500h-32-gb-1-tbssd-4gb-rtx3050-15-6-fhd-144hz-freedos-fx507zc4-hn205ar19-p-803649712,Intel Core i5,32,1024,FreeDos,Resmi Distribütör Garantili,Nvidia GeForce RTX 3050,15.6,Oyun,1,4,12500H,12,12. Nesil,0,Q Türkçe,2,Tuf,0,1,7.200000000000001,4,Nvidia,3,Intel,"(20000, 40000]",3,Orta Performans,7.085429975429976
649,CASPER,39299,0,5.0,1,https://www.trendyol.com/casper/g870-1270-bfa0a-b-intel-core-i7-12700h-16gb-ram-1-tb-nvme-ssd-rtx-4050-windows-11-p-804967876,Intel Core i7,16,1024,Windows,Resmi Distribütör Garantili,Nvidia GeForce RTX 4050,15.6,Oyun,1,6,12700H,14,12. Nesil,0,Q Türkçe,2,Excalibur,1,0,7.600000000000001,4,Nvidia,5,Intel,"(20000, 40000]",3,Orta Performans,10.004914004914005
650,Apple,42358,448,4.5,19,https://www.trendyol.com/apple/macbook-air-m2-cip-16-gb-256-gb-ssd-13-6-gumus-notebook-z15w00103-p-381592126,Apple M2,16,256,Mac Os,Resmi Distribütör Garantili,M2 8-Çekirdekli GPU,13.6,Ofis - İş,0,0,M2,8,M serisi,0,Q Türkçe,2,Macbook,0,0,8.0,4,Apple,5,Apple,"(40000, 60000]",3,Orta Performans,8.98803626018363
651,ASUS,9999,3662,4.4,5,https://www.trendyol.com/asus/d509da-ej339-amd-ryzen-3-3250u-4gb-256gb-ssd-15-6-fhd-fdos-p-49926962,AMD Ryzen 3,4,256,FreeDos,Resmi Distribütör Garantili,AMD Graphics,15.6,Ev - Okul,0,0,3250U,2,Ryzen 3000 Serisi,0,Q Türkçe,2,D509,0,0,3.6,2,AMD,2,AMD,"(0, 20000]",0,Düşük Performans,8.910005918974342
